FilePath	LastWriteTime	AlignFrom	AlignTime	Result	Message
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_103139.jpg	2017-11-04 10:31:39	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_103142.jpg	2017-11-04 10:31:42	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_103145.jpg	2017-11-04 10:31:45	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_103157.jpg	2017-11-04 10:31:57	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_103159.jpg	2017-11-04 10:31:59	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_103201.jpg	2017-11-04 10:32:01	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_103202.jpg	2017-11-04 10:32:02	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_103246.jpg	2017-11-04 10:32:46	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_165856.jpg	2017-11-04 16:58:56	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_193920.jpg	2017-11-04 19:39:20	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_193940.jpg	2017-11-04 19:39:40	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_194056.jpg	2017-11-04 19:40:56	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_194058.jpg	2017-11-04 19:40:58	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_194059.jpg	2017-11-04 19:40:59	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_194101.jpg	2017-11-04 19:41:01	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_194103.jpg	2017-11-04 19:41:03	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_194104.jpg	2017-11-04 19:41:04	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_194106.jpg	2017-11-04 19:41:06	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_194126.jpg	2017-11-04 19:41:26	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_194143.jpg	2017-11-04 19:41:43	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171104_194407.jpg	2017-11-04 19:44:07	System.Photo.DateTaken	2017-11-04 19:44:05	Success	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171108_214933.jpg	2017-11-08 21:49:33	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171108_214935.jpg	2017-11-08 21:49:35	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171108_214937.jpg	2017-11-08 21:49:37	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171108_214942.jpg	2017-11-08 21:49:42	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171108_215254.jpg	2017-11-08 21:52:54	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171108_215257.jpg	2017-11-08 21:52:57	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171108_215637.jpg	2017-11-08 21:56:37	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171110_200250.jpg	2017-11-10 20:02:50	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171111_102537.jpg	2017-11-11 10:25:37	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171111_102554.jpg	2017-11-11 10:25:54	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171111_102556.jpg	2017-11-11 10:25:56	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171111_102559.jpg	2017-11-11 10:25:59	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171111_102606.jpg	2017-11-11 10:26:06	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171111_102608.jpg	2017-11-11 10:26:08	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171111_102610.jpg	2017-11-11 10:26:10	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171111_102647.jpg	2017-11-11 10:26:47	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171111_102708.jpg	2017-11-11 10:27:08	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171111_102800.jpg	2017-11-11 10:28:00	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171111_102800_1.jpg	2017-11-11 10:28:00	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171111_102803.jpg	2017-11-11 10:28:03	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171111_102806.jpg	2017-11-11 10:28:06	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171111_102807.jpg	2017-11-11 10:28:07	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171111_102809.jpg	2017-11-11 10:28:09	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171115_084056.jpg	2017-11-15 08:40:56	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171117_222607.jpg	2017-11-17 22:26:07	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171119_204253.jpg	2017-11-19 20:42:53	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171120_193558.jpg	2017-11-20 19:35:58	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171120_193608.jpg	2017-11-20 19:36:08	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171126_195803.jpg	2017-11-26 19:58:03	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171126_195807.jpg	2017-11-26 19:58:07	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171128_204336.jpg	2017-11-28 20:43:36	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171128_204349.jpg	2017-11-28 20:43:49	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171128_204358.jpg	2017-11-28 20:43:58	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171129_194138.jpg	2017-11-29 19:41:38	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171129_194332.jpg	2017-11-29 19:43:32	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171129_194405.jpg	2017-11-29 19:44:05	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171129_194435.jpg	2017-11-29 19:44:35	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171129_194504.jpg	2017-11-29 19:45:04	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171129_194614.jpg	2017-11-29 19:46:14	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171203_200225.jpg	2017-12-03 20:02:25	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171204_085658.jpg	2017-12-04 08:56:58	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171204_085701.jpg	2017-12-04 08:57:01	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171204_085758.jpg	2017-12-04 08:57:58	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171204_085805.jpg	2017-12-04 08:58:05	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171204_085806.jpg	2017-12-04 08:58:06	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171204_085810.jpg	2017-12-04 08:58:10	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171204_085813.jpg	2017-12-04 08:58:13	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171206_191236.jpg	2017-12-06 19:12:36	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171206_191243.jpg	2017-12-06 19:12:43	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171206_200531.jpg	2017-12-06 20:05:31	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171206_200538.jpg	2017-12-06 20:05:38	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171209_134917.jpg	2017-12-09 13:49:17	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171209_134919.jpg	2017-12-09 13:49:19	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171209_211712.jpg	2017-12-09 21:17:12	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171209_211717.jpg	2017-12-09 21:17:17	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171209_211727.jpg	2017-12-09 21:17:27	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171209_211731.jpg	2017-12-09 21:17:31	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171209_211755.jpg	2017-12-09 21:17:55	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171212_103214.jpg	2017-12-12 10:32:14	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171212_103239.jpg	2017-12-12 10:32:39	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20171213_103247.jpg	2017-12-13 10:32:47	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180701_232810_HHT.jpg	2018-07-01 23:28:10	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180701_232825_HHT.jpg	2018-07-01 23:28:25	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180704_081503_HHT.jpg	2018-07-04 08:15:03	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180704_081511.jpg	2018-07-04 08:15:11	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180704_081547.jpg	2018-07-04 08:15:47	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180704_081554.jpg	2018-07-04 08:15:54	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180706_203826.jpg	2018-07-06 20:38:26	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180706_203829.jpg	2018-07-06 20:38:29	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180709_094432.jpg	2018-07-09 09:44:32	System.Photo.DateTaken	2018-07-09 09:44:31	Success	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180710_170315_HDR.jpg	2018-07-10 17:03:15	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180711_161349_HDR.jpg	2018-07-11 16:13:49	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_120213.jpg	2018-07-14 12:02:13	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_120215.jpg	2018-07-14 12:02:15	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_120219.jpg	2018-07-14 12:02:19	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_120222.jpg	2018-07-14 12:02:22	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_120247.jpg	2018-07-14 12:02:47	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_120248.jpg	2018-07-14 12:02:48	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_120251.jpg	2018-07-14 12:02:51	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_120253.jpg	2018-07-14 12:02:53	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_120255.jpg	2018-07-14 12:02:55	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_121711.jpg	2018-07-14 12:17:11	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_121730_BURST1.jpg	2018-07-14 12:17:30	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_121826.jpg	2018-07-14 12:18:26	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_121828.jpg	2018-07-14 12:18:28	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_122034.jpg	2018-07-14 12:20:34	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_122052.jpg	2018-07-14 12:20:52	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_122130.jpg	2018-07-14 12:21:30	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_122132.jpg	2018-07-14 12:21:32	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_122135.jpg	2018-07-14 12:21:35	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_183928.jpg	2018-07-14 18:39:28	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180714_183930.jpg	2018-07-14 18:39:30	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180721_213739.jpg	2018-07-21 21:37:39	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180722_112458.jpg	2018-07-22 11:24:58	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180722_112502.jpg	2018-07-22 11:25:02	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180722_112504.jpg	2018-07-22 11:25:04	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180722_112505.jpg	2018-07-22 11:25:05	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180722_112509.jpg	2018-07-22 11:25:09	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180722_112511.jpg	2018-07-22 11:25:11	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180722_112513.jpg	2018-07-22 11:25:13	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180722_112514.jpg	2018-07-22 11:25:14	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180722_112518.jpg	2018-07-22 11:25:18	System.Photo.DateTaken	2018-07-22 11:25:17	Success	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180722_112525.jpg	2018-07-22 11:25:25	System.Photo.DateTaken	2018-07-22 11:25:24	Success	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180722_112527.jpg	2018-07-22 11:25:27	System.Photo.DateTaken	2018-07-22 11:25:26	Success	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180722_112528.jpg	2018-07-22 11:25:28	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_214446.jpg	2018-07-23 21:44:46	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_214448.jpg	2018-07-23 21:44:48	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_214455.jpg	2018-07-23 21:44:55	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_214456.jpg	2018-07-23 21:44:56	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_214458.jpg	2018-07-23 21:44:58	System.Photo.DateTaken	2018-07-23 21:44:57	Success	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_214500.jpg	2018-07-23 21:45:00	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_214505.jpg	2018-07-23 21:45:05	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_214506.jpg	2018-07-23 21:45:06	System.Photo.DateTaken	2018-07-23 21:45:05	Success	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_214507.jpg	2018-07-23 21:45:07	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_214522.jpg	2018-07-23 21:45:22	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_214532.jpg	2018-07-23 21:45:32	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_214533.jpg	2018-07-23 21:45:33	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_214535.jpg	2018-07-23 21:45:35	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_214654.jpg	2018-07-23 21:46:54	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_214659.jpg	2018-07-23 21:46:59	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_214938.jpg	2018-07-23 21:49:38	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_214940.jpg	2018-07-23 21:49:40	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_215253.jpg	2018-07-23 21:52:53	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_215310.jpg	2018-07-23 21:53:10	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_215338.jpg	2018-07-23 21:53:38	System.Photo.DateTaken	2018-07-23 21:53:37	Success	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180723_215416_HHT.jpg	2018-07-23 21:54:16	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\IMG_20180902_123136.jpg	2018-09-02 12:31:36	None	None	None	
\\personalcloud.local\Public\Mi A1 (057f7e8c6c5e)\storage\emulated\0\DCIM\Camera\MV_20180416_214220.jpg	2018-04-16 21:42:20	None	None	None	
